Elements: 2002    Rows: 96      Columns: 96
Row: 52    Column: 19      0.370301477071
Row: 19    Column: 52      0.370301477071
Row: 52    Column: 51      -0.77504960317
Row: 51    Column: 52      -0.77504960317
Row: 52    Column: 52      18.6011904762
Row: 24    Column: 4      -0.0379774305557
Row: 4    Column: 24      -0.0379774305557
Row: 24    Column: 29      0.17223324515
Row: 29    Column: 24      0.17223324515
Row: 24    Column: 28      -0.236820712082
Row: 28    Column: 24      -0.236820712082
Row: 24    Column: 27      0.370301477073
Row: 27    Column: 24      0.370301477073
Row: 24    Column: 26      1.68142705578
Row: 26    Column: 24      1.68142705578
Row: 24    Column: 2      0.594204695767
Row: 2    Column: 24      0.594204695767
Row: 24    Column: 18      0.0710462136247
Row: 18    Column: 24      0.0710462136247
Row: 24    Column: 48      -0.482253086421
Row: 48    Column: 24      -0.482253086421
Row: 24    Column: 49      0.693238811731
Row: 49    Column: 24      0.693238811731
Row: 24    Column: 50      -4.57279265874
Row: 50    Column: 24      -4.57279265874
Row: 24    Column: 25      -3.96351755401
Row: 25    Column: 24      -3.96351755401
Row: 24    Column: 19      -0.0344466490301
Row: 19    Column: 24      -0.0344466490301
Row: 24    Column: 51      0.370301477073
Row: 51    Column: 24      0.370301477073
Row: 24    Column: 52      1.01617614639
Row: 52    Column: 24      1.01617614639
Row: 24    Column: 24      8.11218584657
Row: 20    Column: 4      -0.449959352953
Row: 4    Column: 20      -0.449959352953
Row: 20    Column: 29      -1.25514977403
Row: 29    Column: 20      -1.25514977403
Row: 20    Column: 28      -0.331548996915
Row: 28    Column: 20      -0.331548996915
Row: 20    Column: 27      -0.314325672398
Row: 27    Column: 20      -0.314325672398
Row: 20    Column: 26      0.131327849426
Row: 26    Column: 20      0.131327849426
Row: 20    Column: 2      -0.0379774305554
Row: 2    Column: 20      -0.0379774305554
Row: 20    Column: 18      2.85907186948
Row: 18    Column: 20      2.85907186948
Row: 20    Column: 48      2.70406194885
Row: 48    Column: 20      2.70406194885
Row: 20    Column: 49      1.36064263668
Row: 49    Column: 20      1.36064263668
Row: 20    Column: 50      -0.310019841269
Row: 50    Column: 20      -0.310019841269
Row: 20    Column: 25      0.111951609347
Row: 25    Column: 20      0.111951609347
Row: 20    Column: 19      -5.76120205026
Row: 19    Column: 20      -5.76120205026
Row: 20    Column: 51      -3.80635471781
Row: 51    Column: 20      -3.80635471781
Row: 20    Column: 52      0.0688932980595
Row: 52    Column: 20      0.0688932980595
Row: 20    Column: 24      -0.129174933862
Row: 24    Column: 20      -0.129174933862
Row: 20    Column: 20      7.49214616401
Row: 53    Column: 4      0.107645778219
Row: 4    Column: 53      0.107645778219
Row: 53    Column: 29      -0.667403824955
Row: 29    Column: 53      -0.667403824955
Row: 53    Column: 28      -0.861166225751
Row: 28    Column: 53      -0.861166225751
Row: 53    Column: 27      -0.861166225751
Row: 27    Column: 53      -0.861166225751
Row: 53    Column: 26      -0.667403824957
Row: 26    Column: 53      -0.667403824957
Row: 53    Column: 2      0.107645778219
Row: 2    Column: 53      0.107645778219
Row: 53    Column: 18      -0.465029761905
Row: 18    Column: 53      -0.465029761905
Row: 53    Column: 48      3.78913139329
Row: 48    Column: 53      3.78913139329
Row: 53    Column: 49      2.84184854498
Row: 49    Column: 53      2.84184854498
Row: 53    Column: 50      3.7891313933
Row: 50    Column: 53      3.7891313933
Row: 53    Column: 25      -0.465029761904
Row: 25    Column: 53      -0.465029761904
Row: 53    Column: 19      0.163621582892
Row: 19    Column: 53      0.163621582892
Row: 53    Column: 51      -8.13802083333
Row: 51    Column: 53      -8.13802083333
Row: 53    Column: 52      -8.13802083334
Row: 52    Column: 53      -8.13802083334
Row: 53    Column: 24      0.16362158289
Row: 24    Column: 53      0.16362158289
Row: 53    Column: 20      0.120563271605
Row: 20    Column: 53      0.120563271605
Row: 53    Column: 53      14.1231261023
Row: 23    Column: 4      -0.0379774305555
Row: 4    Column: 23      -0.0379774305555
Row: 23    Column: 29      0.131327849427
Row: 29    Column: 23      0.131327849427
Row: 23    Column: 28      -0.314325672399
Row: 28    Column: 23      -0.314325672399
Row: 23    Column: 27      -0.331548996914
Row: 27    Column: 23      -0.331548996914
Row: 23    Column: 26      -1.25514977403
Row: 26    Column: 23      -1.25514977403
Row: 23    Column: 2      -0.449959352954
Row: 2    Column: 23      -0.449959352954
Row: 23    Column: 18      0.111951609347
Row: 18    Column: 23      0.111951609347
Row: 23    Column: 48      -0.31001984127
Row: 48    Column: 23      -0.31001984127
Row: 23    Column: 49      1.36064263669
Row: 49    Column: 23      1.36064263669
Row: 23    Column: 50      2.70406194886
Row: 50    Column: 23      2.70406194886
Row: 23    Column: 25      2.85907186949
Row: 25    Column: 23      2.85907186949
Row: 23    Column: 19      -0.129174933862
Row: 19    Column: 23      -0.129174933862
Row: 23    Column: 51      0.0688932980594
Row: 51    Column: 23      0.0688932980594
Row: 23    Column: 52      -3.80635471782
Row: 52    Column: 23      -3.80635471782
Row: 23    Column: 24      -5.76120205027
Row: 24    Column: 23      -5.76120205027
Row: 23    Column: 20      0.206679894179
Row: 20    Column: 23      0.206679894179
Row: 23    Column: 53      0.120563271608
Row: 53    Column: 23      0.120563271608
Row: 23    Column: 23      7.49214616402
Row: 21    Column: 4      0.202374063051
Row: 4    Column: 21      0.202374063051
Row: 21    Column: 29      0.538228891092
Row: 29    Column: 21      0.538228891092
Row: 21    Column: 28      0.284184854498
Row: 28    Column: 21      0.284184854498
Row: 21    Column: 27      0.202374063051
Row: 27    Column: 21      0.202374063051
Row: 21    Column: 26      0.142092427249
Row: 26    Column: 21      0.142092427249
Row: 21    Column: 2      -0.0408192791006
Row: 2    Column: 21      -0.0408192791006
Row: 21    Column: 18      -1.27883184524
Row: 18    Column: 21      -1.27883184524
Row: 21    Column: 48      -1.45537092152
Row: 48    Column: 21      -1.45537092152
Row: 21    Column: 49      -0.693238811729
Row: 49    Column: 21      -0.693238811729
Row: 21    Column: 50      -0.809496252206
Row: 50    Column: 21      -0.809496252206
Row: 21    Column: 25      0.198068231922
Row: 25    Column: 21      0.198068231922
Row: 21    Column: 19      2.78156690917
Row: 19    Column: 21      2.78156690917
Row: 21    Column: 51      1.24438519621
Row: 51    Column: 21      1.24438519621
Row: 21    Column: 52      1.56732253087
Row: 52    Column: 21      1.56732253087
Row: 21    Column: 24      -0.288490685626
Row: 24    Column: 21      -0.288490685626
Row: 21    Column: 20      -3.4748057209
Row: 20    Column: 21      -3.4748057209
Row: 21    Column: 53      -2.31653714727
Row: 53    Column: 21      -2.31653714727
Row: 21    Column: 23      0.236820712081
Row: 23    Column: 21      0.236820712081
Row: 21    Column: 21      3.97858796296
Row: 22    Column: 4      -0.0408192791005
Row: 4    Column: 22      -0.0408192791005
Row: 22    Column: 29      0.142092427248
Row: 29    Column: 22      0.142092427248
Row: 22    Column: 28      0.202374063051
Row: 28    Column: 22      0.202374063051
Row: 22    Column: 27      0.284184854498
Row: 27    Column: 22      0.284184854498
Row: 22    Column: 26      0.538228891095
Row: 26    Column: 22      0.538228891095
Row: 22    Column: 2      0.202374063051
Row: 2    Column: 22      0.202374063051
Row: 22    Column: 18      0.198068231922
Row: 18    Column: 22      0.198068231922
Row: 22    Column: 48      -0.809496252203
Row: 48    Column: 22      -0.809496252203
Row: 22    Column: 49      -0.69323881173
Row: 49    Column: 22      -0.69323881173
Row: 22    Column: 50      -1.45537092152
Row: 50    Column: 22      -1.45537092152
Row: 22    Column: 25      -1.27883184524
Row: 25    Column: 22      -1.27883184524
Row: 22    Column: 19      -0.288490685626
Row: 19    Column: 22      -0.288490685626
Row: 22    Column: 51      1.56732253086
Row: 51    Column: 22      1.56732253086
Row: 22    Column: 52      1.24438519621
Row: 52    Column: 22      1.24438519621
Row: 22    Column: 24      2.78156690917
Row: 24    Column: 22      2.78156690917
Row: 22    Column: 20      0.236820712081
Row: 20    Column: 22      0.236820712081
Row: 22    Column: 53      -2.31653714726
Row: 53    Column: 22      -2.31653714726
Row: 22    Column: 23      -3.4748057209
Row: 23    Column: 22      -3.4748057209
Row: 22    Column: 21      -0.572675540124
Row: 21    Column: 22      -0.572675540124
Row: 22    Column: 22      3.97858796296
Row: 1    Column: 4      -0.0409984016754
Row: 4    Column: 1      -0.0409984016754
Row: 1    Column: 29      -0.0816385582008
Row: 29    Column: 1      -0.0816385582008
Row: 1    Column: 28      -0.0759548611112
Row: 28    Column: 1      -0.0759548611112
Row: 1    Column: 27      -0.0759548611112
Row: 27    Column: 1      -0.0759548611112
Row: 1    Column: 26      -0.0816385582013
Row: 26    Column: 1      -0.0816385582013
Row: 1    Column: 2      -0.0409984016754
Row: 2    Column: 1      -0.0409984016754
Row: 1    Column: 18      0.243193342151
Row: 18    Column: 1      0.243193342151
Row: 1    Column: 48      0.215291556437
Row: 48    Column: 1      0.215291556437
Row: 1    Column: 49      0.215291556438
Row: 49    Column: 1      0.215291556438
Row: 1    Column: 50      0.215291556438
Row: 50    Column: 1      0.215291556438
Row: 1    Column: 25      0.243193342151
Row: 25    Column: 1      0.243193342151
Row: 1    Column: 19      -0.519627700616
Row: 19    Column: 1      -0.519627700616
Row: 1    Column: 51      -0.107645778218
Row: 51    Column: 1      -0.107645778218
Row: 1    Column: 52      -0.107645778219
Row: 52    Column: 1      -0.107645778219
Row: 1    Column: 24      -0.519627700617
Row: 24    Column: 1      -0.519627700617
Row: 1    Column: 20      0.578359237212
Row: 20    Column: 1      0.578359237212
Row: 1    Column: 53      -0.430583112875
Row: 53    Column: 1      -0.430583112875
Row: 1    Column: 23      0.578359237212
Row: 23    Column: 1      0.578359237212
Row: 1    Column: 21      -0.445739638447
Row: 21    Column: 1      -0.445739638447
Row: 1    Column: 22      -0.445739638446
Row: 22    Column: 1      -0.445739638446
Row: 1    Column: 1      0.684813161374
Row: 4    Column: 70      -0.152877986211
Row: 70    Column: 4      1
Row: 18    Column: 70      -0.186199795575
Row: 4    Column: 80      -0.186199795575
Row: 18    Column: 80      -1.11857663941
Row: 80    Column: 18      1
Row: 19    Column: 70      0.149185305435
Row: 4    Column: 81      0.149185305435
Row: 19    Column: 80      0.370144901395
Row: 18    Column: 81      0.370144901395
Row: 19    Column: 81      -1.25010020843
Row: 81    Column: 19      1
Row: 20    Column: 70      -0.0858034712201
Row: 4    Column: 82      -0.0858034712201
Row: 20    Column: 80      -0.287472943723
Row: 18    Column: 82      -0.287472943723
Row: 20    Column: 81      0.409601972102
Row: 19    Column: 82      0.409601972102
Row: 20    Column: 82      -1.25010020843
Row: 82    Column: 20      1
Row: 21    Column: 70      0.0229226791727
Row: 4    Column: 83      0.0229226791727
Row: 21    Column: 80      0.157515131473
Row: 18    Column: 83      0.157515131473
Row: 21    Column: 81      -0.287472943723
Row: 19    Column: 83      -0.287472943723
Row: 21    Column: 82      0.370144901395
Row: 20    Column: 83      0.370144901395
Row: 21    Column: 83      -1.11857663941
Row: 83    Column: 21      1
Row: 1    Column: 70      -0.0111156204906
Row: 4    Column: 67      -0.0111156204906
Row: 1    Column: 80      0.0229226791727
Row: 18    Column: 67      0.0229226791727
Row: 1    Column: 81      -0.0858034712201
Row: 19    Column: 67      -0.0858034712201
Row: 1    Column: 82      0.149185305435
Row: 20    Column: 67      0.149185305435
Row: 1    Column: 83      -0.186199795575
Row: 21    Column: 67      -0.186199795575
Row: 1    Column: 67      -0.152877986211
Row: 1    Column: 67      -0.152877986211
Row: 67    Column: 1      1
Row: 22    Column: 67      -0.186199795575
Row: 1    Column: 84      -0.186199795575
Row: 22    Column: 84      -1.11857663941
Row: 84    Column: 22      1
Row: 23    Column: 67      0.149185305435
Row: 1    Column: 85      0.149185305435
Row: 23    Column: 84      0.370144901395
Row: 22    Column: 85      0.370144901395
Row: 23    Column: 85      -1.25010020843
Row: 85    Column: 23      1
Row: 24    Column: 67      -0.0858034712201
Row: 1    Column: 86      -0.0858034712201
Row: 24    Column: 84      -0.287472943723
Row: 22    Column: 86      -0.287472943723
Row: 24    Column: 85      0.409601972102
Row: 23    Column: 86      0.409601972102
Row: 24    Column: 86      -1.25010020843
Row: 86    Column: 24      1
Row: 25    Column: 67      0.0229226791727
Row: 1    Column: 87      0.0229226791727
Row: 25    Column: 84      0.157515131473
Row: 22    Column: 87      0.157515131473
Row: 25    Column: 85      -0.287472943723
Row: 23    Column: 87      -0.287472943723
Row: 25    Column: 86      0.370144901395
Row: 24    Column: 87      0.370144901395
Row: 25    Column: 87      -1.11857663941
Row: 87    Column: 25      1
Row: 2    Column: 67      -0.0111156204906
Row: 1    Column: 68      -0.0111156204906
Row: 2    Column: 84      0.0229226791727
Row: 22    Column: 68      0.0229226791727
Row: 2    Column: 85      -0.0858034712201
Row: 23    Column: 68      -0.0858034712201
Row: 2    Column: 86      0.149185305435
Row: 24    Column: 68      0.149185305435
Row: 2    Column: 87      -0.186199795575
Row: 25    Column: 68      -0.186199795575
Row: 2    Column: 68      -0.152877986211
Row: 5    Column: 5      0.684813161375
Row: 37    Column: 5      -0.445739638448
Row: 5    Column: 37      -0.445739638448
Row: 37    Column: 37      3.97858796296
Row: 36    Column: 5      0.578359237214
Row: 5    Column: 36      0.578359237214
Row: 36    Column: 37      -3.4748057209
Row: 37    Column: 36      -3.4748057209
Row: 36    Column: 36      7.49214616402
Row: 35    Column: 5      -0.519627700617
Row: 5    Column: 35      -0.519627700617
Row: 35    Column: 37      2.78156690917
Row: 37    Column: 35      2.78156690917
Row: 35    Column: 36      -5.76120205027
Row: 36    Column: 35      -5.76120205027
Row: 35    Column: 35      8.11218584657
Row: 34    Column: 5      0.243193342152
Row: 5    Column: 34      0.243193342152
Row: 34    Column: 37      -1.27883184524
Row: 37    Column: 34      -1.27883184524
Row: 34    Column: 36      2.85907186949
Row: 36    Column: 34      2.85907186949
Row: 34    Column: 35      -3.96351755402
Row: 35    Column: 34      -3.96351755402
Row: 34    Column: 34      4.55126350309
Row: 4    Column: 5      -0.0409984016755
Row: 5    Column: 4      -0.0409984016755
Row: 4    Column: 37      0.202374063051
Row: 37    Column: 4      0.202374063051
Row: 4    Column: 36      -0.449959352955
Row: 36    Column: 4      -0.449959352955
Row: 4    Column: 35      0.594204695768
Row: 35    Column: 4      0.594204695768
Row: 4    Column: 34      -0.648027584877
Row: 34    Column: 4      -0.648027584877
Row: 4    Column: 4      0.342406580688
Row: 30    Column: 5      -0.445739638447
Row: 5    Column: 30      -0.445739638447
Row: 30    Column: 37      -0.572675540122
Row: 37    Column: 30      -0.572675540122
Row: 30    Column: 36      0.236820712081
Row: 36    Column: 30      0.236820712081
Row: 30    Column: 35      -0.288490685626
Row: 35    Column: 30      -0.288490685626
Row: 30    Column: 34      0.198068231923
Row: 34    Column: 30      0.198068231923
Row: 30    Column: 4      -0.0408192791006
Row: 4    Column: 30      -0.0408192791006
Row: 30    Column: 30      3.97858796296
Row: 54    Column: 5      -0.430583112874
Row: 5    Column: 54      -0.430583112874
Row: 54    Column: 37      -2.31653714727
Row: 37    Column: 54      -2.31653714727
Row: 54    Column: 36      0.120563271605
Row: 36    Column: 54      0.120563271605
Row: 54    Column: 35      0.163621582892
Row: 35    Column: 54      0.163621582892
Row: 54    Column: 34      -0.465029761904
Row: 34    Column: 54      -0.465029761904
Row: 54    Column: 4      0.107645778219
Row: 4    Column: 54      0.107645778219
Row: 54    Column: 30      -2.31653714727
Row: 30    Column: 54      -2.31653714727
Row: 54    Column: 54      14.1231261023
Row: 55    Column: 5      -0.107645778219
Row: 5    Column: 55      -0.107645778219
Row: 55    Column: 37      1.24438519621
Row: 37    Column: 55      1.24438519621
Row: 55    Column: 36      -3.80635471782
Row: 36    Column: 55      -3.80635471782
Row: 55    Column: 35      1.01617614639
Row: 35    Column: 55      1.01617614639
Row: 55    Column: 34      0.0495170579785
Row: 34    Column: 55      0.0495170579785
Row: 55    Column: 4      -0.0538228891089
Row: 4    Column: 55      -0.0538228891089
Row: 55    Column: 30      1.56732253087
Row: 30    Column: 55      1.56732253087
Row: 55    Column: 54      -8.13802083334
Row: 54    Column: 55      -8.13802083334
Row: 55    Column: 55      18.6011904762
Row: 56    Column: 5      0.215291556438
Row: 5    Column: 56      0.215291556438
Row: 56    Column: 37      -1.45537092152
Row: 37    Column: 56      -1.45537092152
Row: 56    Column: 36      2.70406194886
Row: 36    Column: 56      2.70406194886
Row: 56    Column: 35      -4.57279265874
Row: 35    Column: 56      -4.57279265874
Row: 56    Column: 34      0.503782242066
Row: 34    Column: 56      0.503782242066
Row: 56    Column: 4      -0.215291556438
Row: 4    Column: 56      -0.215291556438
Row: 56    Column: 30      -0.809496252206
Row: 30    Column: 56      -0.809496252206
Row: 56    Column: 54      3.7891313933
Row: 54    Column: 56      3.7891313933
Row: 56    Column: 55      -8.35331238977
Row: 55    Column: 56      -8.35331238977
Row: 56    Column: 56      14.9842923281
Row: 14    Column: 5      -0.0816385582013
Row: 5    Column: 14      -0.0816385582013
Row: 14    Column: 37      0.538228891095
Row: 37    Column: 14      0.538228891095
Row: 14    Column: 36      -1.25514977403
Row: 36    Column: 14      -1.25514977403
Row: 14    Column: 35      1.68142705578
Row: 35    Column: 14      1.68142705578
Row: 14    Column: 34      -2.84830729167
Row: 34    Column: 14      -2.84830729167
Row: 14    Column: 4      0.202287946429
Row: 4    Column: 14      0.202287946429
Row: 14    Column: 30      0.142092427249
Row: 30    Column: 14      0.142092427249
Row: 14    Column: 54      -0.667403824957
Row: 54    Column: 14      -0.667403824957
Row: 14    Column: 55      1.35633680556
Row: 55    Column: 14      1.35633680556
Row: 14    Column: 56      -2.82031938933
Row: 56    Column: 14      -2.82031938933
Row: 14    Column: 14      4.55126350309
Row: 31    Column: 5      0.578359237212
Row: 5    Column: 31      0.578359237212
Row: 31    Column: 37      0.23682071208
Row: 37    Column: 31      0.23682071208
Row: 31    Column: 36      0.206679894181
Row: 36    Column: 31      0.206679894181
Row: 31    Column: 35      -0.129174933862
Row: 35    Column: 31      -0.129174933862
Row: 31    Column: 34      0.111951609347
Row: 34    Column: 31      0.111951609347
Row: 31    Column: 4      -0.0379774305554
Row: 4    Column: 31      -0.0379774305554
Row: 31    Column: 30      -3.4748057209
Row: 30    Column: 31      -3.4748057209
Row: 31    Column: 54      0.120563271606
Row: 54    Column: 31      0.120563271606
Row: 31    Column: 55      0.0688932980582
Row: 55    Column: 31      0.0688932980582
Row: 31    Column: 56      -0.310019841268
Row: 56    Column: 31      -0.310019841268
Row: 31    Column: 14      0.131327849426
Row: 14    Column: 31      0.131327849426
Row: 31    Column: 31      7.49214616401
Row: 57    Column: 5      -0.107645778219
Row: 5    Column: 57      -0.107645778219
Row: 57    Column: 37      1.56732253086
Row: 37    Column: 57      1.56732253086
Row: 57    Column: 36      0.068893298061
Row: 36    Column: 57      0.068893298061
Row: 57    Column: 35      0.370301477072
Row: 35    Column: 57      0.370301477072
Row: 57    Column: 34      -0.273420276675
Row: 34    Column: 57      -0.273420276675
Row: 57    Column: 4      0.107645778218
Row: 4    Column: 57      0.107645778218
Row: 57    Column: 30      1.24438519621
Row: 30    Column: 57      1.24438519621
Row: 57    Column: 54      -8.13802083333
Row: 54    Column: 57      -8.13802083333
Row: 57    Column: 55      -0.775049603174
Row: 55    Column: 57      -0.775049603174
Row: 57    Column: 56      1.33480764991
Row: 56    Column: 57      1.33480764991
Row: 57    Column: 14      -0.419818535053
Row: 14    Column: 57      -0.419818535053
Row: 57    Column: 31      -3.80635471781
Row: 31    Column: 57      -3.80635471781
Row: 57    Column: 57      18.6011904762
Row: 58    Column: 5      0.215291556437
Row: 5    Column: 58      0.215291556437
Row: 58    Column: 37      -0.693238811729
Row: 37    Column: 58      -0.693238811729
Row: 58    Column: 36      1.36064263669
Row: 36    Column: 58      1.36064263669
Row: 58    Column: 35      0.693238811731
Row: 35    Column: 58      0.693238811731
Row: 58    Column: 34      0.210985725308
Row: 34    Column: 58      0.210985725308
Row: 58    Column: 4      -0.053822889109
Row: 4    Column: 58      -0.053822889109
Row: 58    Column: 30      -0.693238811728
Row: 30    Column: 58      -0.693238811728
Row: 58    Column: 54      2.84184854498
Row: 54    Column: 58      2.84184854498
Row: 58    Column: 55      -6.26498429234
Row: 55    Column: 58      -6.26498429234
Row: 58    Column: 56      -3.83218970459
Row: 56    Column: 58      -3.83218970459
Row: 58    Column: 14      1.19486813823
Row: 14    Column: 58      1.19486813823
Row: 58    Column: 31      1.36064263668
Row: 31    Column: 58      1.36064263668
Row: 58    Column: 57      -6.26498429232
Row: 57    Column: 58      -6.26498429232
Row: 58    Column: 58      17.3094411376
Row: 15    Column: 5      -0.0759548611113
Row: 5    Column: 15      -0.0759548611113
Row: 15    Column: 37      0.284184854498
Row: 37    Column: 15      0.284184854498
Row: 15    Column: 36      -0.331548996914
Row: 36    Column: 15      -0.331548996914
Row: 15    Column: 35      0.370301477073
Row: 35    Column: 15      0.370301477073
Row: 15    Column: 34      1.34557222774
Row: 34    Column: 15      1.34557222774
Row: 15    Column: 4      -0.0158454585541
Row: 4    Column: 15      -0.0158454585541
Row: 15    Column: 30      0.202374063052
Row: 30    Column: 15      0.202374063052
Row: 15    Column: 54      -0.861166225753
Row: 54    Column: 15      -0.861166225753
Row: 15    Column: 55      1.39939511685
Row: 55    Column: 15      1.39939511685
Row: 15    Column: 56      -3.22937334657
Row: 56    Column: 15      -3.22937334657
Row: 15    Column: 14      -2.30146673832
Row: 14    Column: 15      -2.30146673832
Row: 15    Column: 31      -0.314325672398
Row: 31    Column: 15      -0.314325672398
Row: 15    Column: 57      1.07645778219
Row: 57    Column: 15      1.07645778219
Row: 15    Column: 58      -2.79879023369
Row: 58    Column: 15      -2.79879023369
Row: 15    Column: 15      6.76876653439
Row: 32    Column: 5      -0.519627700616
Row: 5    Column: 32      -0.519627700616
Row: 32    Column: 37      -0.288490685625
Row: 37    Column: 32      -0.288490685625
Row: 32    Column: 36      -0.129174933863
Row: 36    Column: 32      -0.129174933863
Row: 32    Column: 35      -0.0344466490298
Row: 35    Column: 32      -0.0344466490298
Row: 32    Column: 34      0.0710462136243
Row: 34    Column: 32      0.0710462136243
Row: 32    Column: 4      -0.0379774305557
Row: 4    Column: 32      -0.0379774305557
Row: 32    Column: 30      2.78156690917
Row: 30    Column: 32      2.78156690917
Row: 32    Column: 54      0.163621582892
Row: 54    Column: 32      0.163621582892
Row: 32    Column: 55      0.370301477073
Row: 55    Column: 32      0.370301477073
Row: 32    Column: 56      -0.48225308642
Row: 56    Column: 32      -0.48225308642
Row: 32    Column: 14      0.172233245151
Row: 14    Column: 32      0.172233245151
Row: 32    Column: 31      -5.76120205026
Row: 31    Column: 32      -5.76120205026
Row: 32    Column: 57      1.01617614638
Row: 57    Column: 32      1.01617614638
Row: 32    Column: 58      0.69323881173
Row: 58    Column: 32      0.69323881173
Row: 32    Column: 15      -0.236820712083
Row: 15    Column: 32      -0.236820712083
Row: 32    Column: 32      8.11218584655
Row: 59    Column: 5      0.215291556437
Row: 5    Column: 59      0.215291556437
Row: 59    Column: 37      -0.809496252204
Row: 37    Column: 59      -0.809496252204
Row: 59    Column: 36      -0.31001984127
Row: 36    Column: 59      -0.31001984127
Row: 59    Column: 35      -0.482253086421
Row: 35    Column: 59      -0.482253086421
Row: 59    Column: 34      -0.142092427249
Row: 34    Column: 59      -0.142092427249
Row: 59    Column: 4      0.107645778219
Row: 4    Column: 59      0.107645778219
Row: 59    Column: 30      -1.45537092151
Row: 30    Column: 59      -1.45537092151
Row: 59    Column: 54      3.78913139329
Row: 54    Column: 59      3.78913139329
Row: 59    Column: 55      1.33480764991
Row: 55    Column: 59      1.33480764991
Row: 59    Column: 56      2.0667989418
Row: 56    Column: 59      2.0667989418
Row: 59    Column: 14      -0.990341159611
Row: 14    Column: 59      -0.990341159611
Row: 59    Column: 31      2.70406194885
Row: 31    Column: 59      2.70406194885
Row: 59    Column: 57      -8.35331238976
Row: 57    Column: 59      -8.35331238976
Row: 59    Column: 58      -3.83218970459
Row: 58    Column: 59      -3.83218970459
Row: 59    Column: 15      1.50704089506
Row: 15    Column: 59      1.50704089506
Row: 59    Column: 32      -4.57279265873
Row: 32    Column: 59      -4.57279265873
Row: 59    Column: 59      14.984292328
Row: 16    Column: 5      -0.0759548611111
Row: 5    Column: 16      -0.0759548611111
Row: 16    Column: 37      0.202374063051
Row: 37    Column: 16      0.202374063051
Row: 16    Column: 36      -0.314325672399
Row: 36    Column: 16      -0.314325672399
Row: 16    Column: 35      -0.236820712082
Row: 35    Column: 16      -0.236820712082
Row: 16    Column: 34      -0.824566661157
Row: 34    Column: 16      -0.824566661157
Row: 16    Column: 4      -0.0696683476629
Row: 4    Column: 16      -0.0696683476629
Row: 16    Column: 30      0.284184854497
Row: 30    Column: 16      0.284184854497
Row: 16    Column: 54      -0.861166225748
Row: 54    Column: 16      -0.861166225748
Row: 16    Column: 55      1.07645778219
Row: 55    Column: 16      1.07645778219
Row: 16    Column: 56      1.50704089506
Row: 56    Column: 16      1.50704089506
Row: 16    Column: 14      1.71372078924
Row: 14    Column: 16      1.71372078924
Row: 16    Column: 31      -0.331548996914
Row: 31    Column: 16      -0.331548996914
Row: 16    Column: 57      1.39939511684
Row: 57    Column: 16      1.39939511684
Row: 16    Column: 58      -2.79879023369
Row: 58    Column: 16      -2.79879023369
Row: 16    Column: 15      -3.60828648589
Row: 15    Column: 16      -3.60828648589
Row: 16    Column: 32      0.370301477073
Row: 32    Column: 16      0.370301477073
Row: 16    Column: 59      -3.22937334655
Row: 59    Column: 16      -3.22937334655
Row: 16    Column: 16      6.76876653439
Row: 33    Column: 5      0.243193342151
Row: 5    Column: 33      0.243193342151
Row: 33    Column: 37      0.198068231922
Row: 37    Column: 33      0.198068231922
Row: 33    Column: 36      0.111951609348
Row: 36    Column: 33      0.111951609348
Row: 33    Column: 35      0.0710462136245
Row: 35    Column: 33      0.0710462136245
Row: 33    Column: 34      1.10908461234e-14
Row: 34    Column: 33      1.10908461234e-14
Row: 33    Column: 4      -0.0408192791004
Row: 4    Column: 33      -0.0408192791004
Row: 33    Column: 30      -1.27883184524
Row: 30    Column: 33      -1.27883184524
Row: 33    Column: 54      -0.465029761904
Row: 54    Column: 33      -0.465029761904
Row: 33    Column: 55      -0.273420276676
Row: 55    Column: 33      -0.273420276676
Row: 33    Column: 56      -0.142092427249
Row: 56    Column: 33      -0.142092427249
Row: 33    Column: 14      0.34016065917
Row: 14    Column: 33      0.34016065917
Row: 33    Column: 31      2.85907186948
Row: 31    Column: 33      2.85907186948
Row: 33    Column: 57      0.0495170579806
Row: 57    Column: 33      0.0495170579806
Row: 33    Column: 58      0.210985725308
Row: 58    Column: 33      0.210985725308
Row: 33    Column: 15      -0.824566661153
Row: 15    Column: 33      -0.824566661153
Row: 33    Column: 32      -3.96351755401
Row: 32    Column: 33      -3.96351755401
Row: 33    Column: 59      0.503782242063
Row: 59    Column: 33      0.503782242063
Row: 33    Column: 16      1.34557222773
Row: 16    Column: 33      1.34557222773
Row: 33    Column: 33      4.55126350308
Row: 17    Column: 5      -0.0816385582009
Row: 5    Column: 17      -0.0816385582009
Row: 17    Column: 37      0.142092427248
Row: 37    Column: 17      0.142092427248
Row: 17    Column: 36      0.131327849427
Row: 36    Column: 17      0.131327849427
Row: 17    Column: 35      0.17223324515
Row: 35    Column: 17      0.17223324515
Row: 17    Column: 34      0.340160659172
Row: 34    Column: 17      0.340160659172
Row: 17    Column: 4      0.0408192791004
Row: 4    Column: 17      0.0408192791004
Row: 17    Column: 30      0.538228891092
Row: 30    Column: 17      0.538228891092
Row: 17    Column: 54      -0.667403824955
Row: 54    Column: 17      -0.667403824955
Row: 17    Column: 55      -0.419818535054
Row: 55    Column: 17      -0.419818535054
Row: 17    Column: 56      -0.990341159614
Row: 56    Column: 17      -0.990341159614
Row: 17    Column: 14      -0.680321318342
